,playerID,managerID,hofID,birthYear,birthMonth,birthDay,birthCountry,birthState,birthCity,deathYear,deathMonth,deathDay,deathCountry,deathState,deathCity,nameFirst,nameLast,nameNote,nameGiven,nameNick,weight,height,bats,throws,debut,finalGame,college
15837,thurmco01,,,1978,11,5,USA,GA,Augusta,,,,,,,Corey,Thurman,,Corey Lamar,,215,73,R,R,4/5/2002,8/13/2003,None
15838,ellisma01,,,1977,6,6,USA,SD,Rapid City,,,,,,,Mark,Ellis,,Mark William,,195,71,R,R,4/9/2002,,Florida
15839,menchke01,,,1978,1,7,USA,DE,Wilmington,,,,,,,Kevin,Mench,,Kevin Ford,,215,72,R,R,4/9/2002,,Delaware
15840,crudami01,,,1977,1,3,USA,CA,San Diego,,,,,,,Mike,Crudale,,Michael Christopher,,205,72,R,R,4/10/2002,9/23/2003,Santa Clara
15841,fieldna01,,,1975,12,11,USA,CO,Denver,,,,,,,Nate,Field,,Nathan Patrick,,185,74,R,R,4/12/2002,4/29/2007,Fort Hays State
15842,gryboke01,,,1973,11,15,USA,PA,Wilkes-Barre,,,,,,,Kevin,Gryboski,,Kevin John,,220,77,R,R,4/13/2002,8/29/2006,Wilkes University
15843,ennisjo01,,,1979,10,17,USA,CO,Montrose,,,,,,,John,Ennis,,John Wayne,,220,77,R,R,4/10/2002,9/12/2007,None
15844,mallebr01,,,1975,1,19,USA,GA,Dublin,,,,,,,Brian,Mallette,,Brian Drew,,185,72,R,R,4/12/2002,5/23/2002,Kenesaw State
15845,puffebr01,,,1975,10,5,USA,CA,Downey,,,,,,,Brandon,Puffer,,Brandon Duane,,190,75,R,R,4/17/2002,6/26/2005,None
15846,fitzgbr01,,,1974,12,26,USA,VA,Woodbridge,,,,,,,Brian,Fitzgerald,,Brian Michael,,175,71,L,L,4/17/2002,5/1/2002,Virginia Tech
15847,lidgebr01,,,1976,12,23,USA,CA,Sacramento,,,,,,,Brad,Lidge,,Bradley Thomas,Lights Out,210,77,R,R,4/26/2002,,Notre Dame
15848,snydeea01,,,1976,5,6,USA,CT,New Britain,,,,,,,Earl,Snyder,,Earl Clifford,,207,72,R,R,4/28/2002,8/18/2004,Hartford
15849,florera01,,,1975,7,31,USA,CA,Bellflower,,,,,,,Randy,Flores,,Randy Alan,,190,72,L,L,4/23/2002,,None
15850,drisktr01,,,1971,8,1,USA,NE,Omaha,,,,,,,Travis,Driskill,,Travis Corey,,185,72,R,R,4/26/2002,8/28/2007,Texas Tech
15851,howarbe01,,,1979,1,15,USA,IL,Danville,,,,,,,Ben,Howard,,Benjamin Richard,,190,74,R,R,4/28/2002,10/1/2004,None
15852,langery01,,,1980,2,20,USA,TX,San Antonio,,,,,,,Ryan,Langerhans,,Ryan David,,220,75,L,L,4/28/2002,,None
15853,teutna01,,,1976,3,11,USA,IA,Newton,,,,,,,Nate,Teut,,Nathan Mark,,220,79,R,L,5/4/2002,6/27/2002,Iowa State
15854,simonja01,,,1973,11,13,USA,CA,Mountain View,,,,,,,Jason,Simontacchi,,Jason William,,185,74,R,R,5/4/2002,7/15/2007,Albertson
15855,kayeju01,,,1976,6,9,USA,FL,Fort Lauderdale,,,,,,,Justin,Kaye,,Justin Malcolm,,195,76,R,R,5/9/2002,5/16/2002,None
15856,nelsobr01,,,1974,1,27,USA,AR,Crossett,,,,,,,Bry,Nelson,,Bryant Lawrence,,205,70,B,R,5/14/2002,7/15/2002,Texarkana
15857,wiggity01,,,1977,10,11,USA,CA,San Diego,,,,,,,Ty,Wigginton,,Ty Allen,Wiggy,230,72,R,R,5/16/2002,,UNC-Asheville
15858,pelaeal01,,,1976,4,6,USA,CA,San Diego,,,,,,,Alex,Pelaez,,Alejandro,,190,69,R,R,5/16/2002,5/18/2002,San Diego State
15859,pickfke01,,,1975,3,12,USA,CA,Fresno,,,,,,,Kevin,Pickford,,Kevin Patrick,,200,76,L,L,5/16/2002,7/21/2002,None
15860,gardnle01,,,1975,1,16,USA,MI,Hartland,,,,,,,Lee,Gardner,,Terrence Lee,,219,72,R,R,5/24/2002,4/17/2008,Central Michigan
15861,haranaa01,,,1978,5,9,USA,CA,San Diego,,,,,,,Aaron,Harang,,Aaron Michael,,260,79,R,R,5/25/2002,,San Diego State
15862,matosju01,,,1974,12,12,USA,NY,New York,,,,,,,Julius,Matos,,Julius,,175,71,R,R,5/31/2002,9/28/2003,South Suburban
15863,jimenja01,,,1976,1,10,USA,CA,Modesto,,,,,,,Jason,Jimenez,,Jason Jon,,205,74,R,L,6/3/2002,9/28/2002,San Jose State
15864,pearsja01,,,1975,12,29,USA,IL,Freeport,,,,,,,Jason,Pearson,,Jason John,,195,72,L,L,6/4/2002,8/20/2003,Illinois State
15865,marotmi01,,,1977,8,17,USA,FL,Orlando,,,,,,,Mike,Maroth,,Michael Warren,,190,72,L,L,6/8/2002,9/24/2007,Central Florida
15866,durocja01,,,1974,8,18,USA,CT,Hartford,,,,,,,Jayson,Durocher,,Jayson Paul,,195,75,R,R,6/11/2002,6/13/2003,None
15867,thamema01,,,1977,3,6,USA,MS,Louisville,,,,,,,Marcus,Thames,,Marcus Markley,,220,74,R,R,6/10/2002,,East Central
15868,trujijj01,,,1975,10,9,USA,TX,Corpus Christi,,,,,,,J.J.,Trujillo,,John,,180,72,R,R,6/11/2002,6/20/2002,Dallas Baptist
15869,saarlki01,,,1979,5,23,USA,CA,Long Beach,,,,,,,Kirk,Saarloos,,Kirk Craig,,185,72,R,R,6/18/2002,9/20/2008,Cal-State Fullerton
15870,dayza01,,,1978,6,15,USA,OH,Cincinnati,,,,,,,Zach,Day,,Stephen Zachary,,185,76,R,R,6/15/2002,5/22/2006,Cincinnati
15871,sedlash01,,,1977,6,29,USA,IA,Cedar Rapids,,,,,,,Shawn,Sedlacek,,Shawn Patrick,,200,76,R,R,6/18/2002,9/27/2002,Iowa State
15872,lackejo01,,,1978,10,23,USA,TX,Abilene,,,,,,,John,Lackey,,John Derran,,245,78,R,R,6/24/2002,,Grayson County
15873,cerdaja01,,,1978,10,26,USA,CA,Fresno,,,,,,,Jaime,Cerda,,Jaime Magana,,175,72,L,L,6/28/2002,5/25/2005,Fresno
15874,rossda01,,,1977,3,19,USA,GA,Bainbridge,,,,,,,Dave,Ross,,David Wade,,205,74,R,R,6/29/2002,,Florida
15875,hudsolu01,,,1977,5,2,USA,CA,Fountain Valley,,,,,,,Luke,Hudson,,Luke Stephen,,195,75,R,R,7/1/2002,5/10/2007,Tennessee
15876,bukviry01,,,1978,5,13,USA,IL,Naperville,,,,,,,Ryan,Bukvich,,Ryan Adrien,,250,74,R,R,7/12/2002,7/4/2008,Mississippi
15877,fredeke01,,,1976,11,4,USA,IL,Evanston,,,,,,,Kevin,Frederick,,Kevin Albert Francis,,215,73,L,R,7/15/2002,9/17/2004,Creighton
15878,wessoba01,,,1977,4,6,USA,MS,Tupelo,,,,,,,Barry,Wesson,,Barry Jarvis,,195,74,R,R,7/15/2002,9/28/2003,None
15879,elderda01,,,1975,9,23,USA,GA,Atlanta,,,,,,,Dave,Elder,,David Matthew,,180,72,R,R,7/24/2002,5/11/2003,Georgia Tech
15880,backebr01,,,1978,4,5,USA,TX,Galveston,,,,,,,Brandon,Backe,,Brandon Allen,,182,72,R,R,7/19/2002,,Galveston
15881,kershja01,,,1976,12,19,USA,AZ,Scottsdale,,,,,,,Jason,Kershner,,Jason Ashley,,165,74,L,L,7/25/2002,6/16/2004,None
15882,beverja01,,,1973,11,27,USA,OH,Ashtabula,,,,,,,Jason,Beverlin,,Jason Robert,,220,77,L,R,7/29/2002,9/28/2002,Western Carolina
15883,duffma01,,,1974,10,6,USA,MS,Clarksdale,,,,,,,Matt,Duff,,Matthew Clark,,192,73,R,R,7/30/2002,8/13/2002,Mississippi
15884,sadleca01,,,1976,10,11,USA,FL,Gainesville,,,,,,,Carl,Sadler,,William Carl,,180,74,L,L,7/31/2002,5/18/2003,None
15885,cepicma01,,,1977,11,10,USA,MO,St. Louis,,,,,,,Matt,Cepicky,,Matthew William,,215,74,L,R,7/31/2002,5/2/2006,Southwest Missouri State
15886,childma01,,,1978,12,3,USA,GA,Douglas,,,,,,,Matt,Childers,,Matthew Wilkie,,215,77,R,R,8/3/2002,5/28/2005,None
15887,smythst01,,,1978,6,3,USA,CA,Brawley,,,,,,,Steve,Smyth,,Steven Delton,,220,73,L,L,8/6/2002,9/27/2002,None
15888,hendrma01,,,1974,6,23,USA,WA,Mount Vernon,,,,,,,Mark,Hendrickson,,Mark Allan,,240,81,L,L,8/6/2002,,Washington State
15889,hafnetr01,,,1977,6,3,USA,ND,Jamestown,,,,,,,Travis,Hafner,,Travis Lee,Pronk,240,75,L,R,8/6/2002,,Cowley County
15890,cookaa01,,,1979,2,8,USA,KY,Ft. Campbell,,,,,,,Aaron,Cook,,Aaron Lane,,215,75,R,R,8/10/2002,,None
15891,pelloki01,,,1973,8,28,USA,MO,Kansas City,,,,,,,Kit,Pellow,,Kit Donovan,,205,73,R,R,8/14/2002,8/22/2004,Arkansas
15892,crispco01,,,1979,11,1,USA,CA,Los Angeles,,,,,,,Coco,Crisp,,Covelli Loyce,,180,72,B,R,8/15/2002,,LA Pierce
15893,figgich01,,,1978,1,22,USA,GA,Leary,,,,,,,Chone,Figgins,,Desmond DeChone,,180,68,B,R,8/25/2002,,None
15894,bardjo01,,,1978,3,30,USA,NY,Ithaca,,,,,,,Josh,Bard,,Joshua David,,225,75,B,R,8/23/2002,,Texas Tech
15895,nancesh01,,,1977,9,7,USA,TX,Pasadena,,,,,,,Shane,Nance,,Joseph Shane,,180,68,L,L,8/24/2002,9/28/2004,Houston
15896,condrcl01,,,1975,11,19,USA,TX,Beaumont,,,,,,,Clay,Condrey,,Clayton Lee,,225,75,R,R,8/28/2002,,McNeese State
15897,pembeda01,,,1978,5,24,USA,OH,Cincinnati,,,,,,,Dave,Pember,,David Joseph,,225,77,R,R,9/3/2002,9/26/2002,None
15898,diggibe01,,,1979,6,13,USA,KS,Leota,,,,,,,Ben,Diggins,,Benjamin Howard,,230,79,R,R,9/2/2002,9/26/2002,Arizona
15899,sneades01,,,1976,6,7,USA,FL,Fort Myers,,,,,,,Esix,Snead,,Esix,,175,70,B,R,9/3/2002,5/21/2004,Central Florida
15900,hodgetr01,,,1978,6,29,USA,TX,Houston,,,,,,,Trey,Hodges,,Trey Alan,,187,75,R,R,9/10/2002,9/27/2003,None
15901,vanhean01,,,1979,7,31,USA,MI,Holland,,,,,,,Andy,Van Hekken,,Andrew William,,185,75,R,L,9/3/2002,9/27/2002,None
15902,sanchfr01,,,1977,12,21,USA,CA,Hollywood,,,,,,,Freddy,Sanchez,,Frederick Philip,,190,70,R,R,9/10/2002,,Oklahoma City
15903,hancojo01,,,1978,4,11,USA,MS,Cleveland,2007,4,29,USA,MO,St. Louis,Josh,Hancock,,Joshua Morgan,,217,75,R,R,9/10/2002,4/28/2007,Auburn
15904,cashke01,,,1977,12,6,USA,FL,Tampa,,,,,,,Kevin,Cash,,Kevin Forrest,,200,72,R,R,9/6/2002,,Florida State
15905,wiggisc01,,,1976,3,24,USA,KY,Fort Thomas,,,,,,,Scott,Wiggins,,Scott Joseph,,205,75,L,L,9/11/2002,9/20/2002,Northern Kentucky
15906,bechlst01,,,1979,11,18,USA,OR,Medford,2003,2,17,USA,FL,Ft. Lauderdale,Steve,Bechler,,Steven Scott,,207,74,R,R,9/6/2002,9/22/2002,None
15907,davisjj01,,,1978,10,25,USA,CA,Glendora,,,,,,,J.J.,Davis,,Jerry C.,,250,76,R,R,9/4/2002,5/8/2005,None
15908,rushfji01,,,1974,3,24,USA,IL,Chicago,,,,,,,Jim,Rushford,,James Thomas,,225,73,L,L,9/3/2002,9/29/2002,San Diego State
15909,lunsftr01,,,1979,5,25,USA,TX,Odessa,,,,,,,Trey,Lunsford,,James Lewis,,195,73,R,R,9/12/2002,6/18/2003,Texas Tech
15910,graboja01,,,1976,5,24,USA,CT,New Haven,,,,,,,Jason,Grabowski,,Jason William,,200,75,L,R,9/22/2002,10/2/2005,Connecticut
15911,florejo01,,,1973,6,28,USA,NY,New York,,,,,,,Jose,Flores,,Jose Carlos,,180,71,R,R,9/7/2002,10/3/2004,Texas
15912,shielja01,,,1976,10,19,USA,GA,Savannah,,,,,,,Jason,Shiell,,Jason Alexander,,180,72,R,R,9/8/2002,8/5/2006,None
15913,roberna01,,,1977,9,3,USA,KS,Wichita,,,,,,,Nate,Robertson,,Nathan Daniel,,225,74,R,L,9/7/2002,,Wichita State
15914,eckener01,,,1976,12,17,USA,IL,Waukegan,,,,,,,Eric,Eckenstahler,,Eric Ryan,,210,79,L,L,9/9/2002,9/21/2003,Illinois State
15915,louxsh01,,,1979,8,31,USA,SD,Rapid City,,,,,,,Shane,Loux,,Shane A.,,235,74,R,R,9/10/2002,,None
15916,tayloaa01,,,1977,8,20,USA,GA,Valdosta,,,,,,,Aaron,Taylor,,Aaron Wade,Big Country,230,79,R,R,9/9/2002,10/2/2004,None
15917,allenlu01,,,1978,8,4,USA,GA,Covington,,,,,,,Luke,Allen,,Lucas Gale,,208,74,L,R,9/10/2002,7/17/2003,None
15918,jungeer01,,,1977,1,5,USA,NY,Manhasset,,,,,,,Eric,Junge,,Eric DeBari,,215,77,R,R,9/11/2002,5/11/2003,Bucknell
15919,carroja01,,,1974,2,18,USA,IN,Evansville,,,,,,,Jamey,Carroll,,Jamey Blake,,170,69,R,R,9/11/2002,,Evansville
15920,tallebr01,,,1977,9,21,USA,OK,Midwest City,,,,,,,Brian,Tallet,,Brian Curtis,,220,78,L,L,9/16/2002,,None
15921,duboser01,,,1976,5,15,USA,FL,Bradenton,,,,,,,Eric,DuBose,,Eric Ladell,,230,75,L,L,9/19/2002,4/7/2006,Mississippi State
15922,kozlobe01,,,1980,8,16,USA,FL,St. Petersburg,,,,,,,Ben,Kozlowski,,Benjamin Anthony,,220,78,L,L,9/19/2002,9/28/2002,Santa Fe
15923,searsto01,,,1975,10,23,USA,IA,Des Moines,,,,,,,Todd,Sears,,Todd Andrew,,215,77,L,R,9/17/2002,9/27/2003,Nebraska
15924,vanceco01,,,1979,6,20,USA,OH,Dayton,,,,,,,Cory,Vance,,Cory Wade,,195,73,L,L,9/21/2002,9/26/2003,Georgia Tech
15925,obermwe01,,,1976,12,22,USA,IA,Cedar Rapids,,,,,,,Wes,Obermueller,,Wesley Mitchell,,195,74,R,R,9/20/2002,7/13/2007,Iowa
15926,dawlejo01,,,1971,9,19,USA,CA,Riverside,,,,,,,Joey,Dawley,,Joseph Thomas,,205,76,R,R,9/29/2002,6/5/2004,Riverside City
15927,prattan01,,,1979,8,27,USA,AZ,Mesa,,,,,,,Andy,Pratt,,Andrew Elias,,160,71,L,L,9/28/2002,4/12/2004,None
15928,wathadu01,,,1973,8,22,USA,FL,Jacksonville,,,,,,,Dusty,Wathan,,Dustin James,,215,76,R,R,9/24/2002,9/29/2002,Cerritos
15929,wrighro02,,,1976,1,21,USA,UT,Delta,,,,,,,Ron,Wright,,Ronald Wade,,230,73,R,R,4/14/2002,4/14/2002,None
15930,pattejo02,,,1978,1,30,USA,TX,Orange,,,,,,,John,Patterson,,John Hollis,,200,78,R,R,7/20/2002,5/5/2007,None
15931,stranpa02,,,1980,8,23,USA,MA,Springfield,,,,,,,Pat,Strange,,Patrick Martin,,243,77,R,R,9/13/2002,6/5/2003,None
15932,crawfca02,,,1981,8,5,USA,TX,Houston,,,,,,,Carl,Crawford,,Carl Demonte,The Perfect Storm,215,74,L,L,7/20/2002,,None
15933,snellch02,,,1981,12,3,USA,FL,North Miami,,,,,,,Chris,Snelling,,Christopher Doyle,,165,70,L,L,5/25/2002,6/6/2008,None
15934,clarkho02,,,1974,2,13,USA,CA,San Diego,,,,,,,Howie,Clark,,Howard Roddy,,195,70,L,R,7/16/2002,5/24/2008,None
15935,roberje02,,,1977,3,30,USA,CA,San Jose,,,,,,,Jeriome,Robertson,,Jeriome Paul,,190,73,L,L,9/2/2002,7/21/2004,Washington
15936,hillje02,,,1977,8,8,USA,TX,Dallas,,,,,,,Jeremy,Hill,,Jeremy Dee,,200,71,R,R,5/10/2002,4/29/2003,None
15937,davisja02,,,1980,5,8,USA,TN,Chattanooga,,,,,,,Jason,Davis,,Jason Thomas,,195,78,R,R,9/9/2002,9/20/2008,Cleveland State
15938,leecl02,,,1978,8,30,USA,AR,Benton,,,,,,,Cliff,Lee,,Clifton Phifer,,190,75,L,L,9/15/2002,,Arkansas
15939,hallbi03,,,1979,12,28,USA,MS,Nettleton,,,,,,,Bill,Hall,,William,,210,72,R,R,9/1/2002,,None
15940,ryanmi03,,,1977,7,6,USA,PA,Indiana,,,,,,,Michael,Ryan,,Michael Sean,,220,71,L,R,9/20/2002,,None
15941,smithmi06,,,1977,9,19,USA,MA,Norwood,,,,,,,Mike,Smith,,Michael Anthony,,195,71,R,R,4/26/2002,8/6/2006,Richmond
15942,martivi01,,,1978,12,23,Venezuela,,Ciudad Bolivar,,,,,,,Victor,Martinez,,Victor Jesus,,210,74,B,R,9/10/2002,,None
15943,uguetlu01,,,1979,2,15,Venezuela,,Caracas,,,,,,,Luis,Ugueto,,Luis Enrique,,195,72,B,R,4/3/2002,9/23/2003,None
15944,silvaca01,,,1979,4,23,Venezuela,,Bolivar,,,,,,,Carlos,Silva,,Carlos,,250,76,R,R,4/1/2002,,None
15945,escalfe01,,,1979,3,12,Venezuela,,Puerto Cabello,,,,,,,Felix,Escalona,,Felix Eduardo,,185,72,R,R,4/4/2002,10/2/2005,None
15946,salazos01,,,1978,6,27,Venezuela,,Maracay,,,,,,,Oscar,Salazar,,Oscar Enrique,,195,72,R,R,4/10/2002,,None
15947,herreal01,,,1976,11,5,Venezuela,,Maracaibo,,,,,,,Alex,Herrera,,Alexander Jose,,190,71,L,L,9/13/2002,7/20/2003,None
15948,scutama01,,,1975,10,30,Venezuela,,Yaracuy,,,,,,,Marco,Scutaro,,Marcos,,185,70,R,R,7/21/2002,,None
15949,alvarto01,,,1979,5,10,Venezuela,,Caracas,,,,,,,Tony,Alvarez,,Antonio Enrique,,200,73,R,R,9/4/2002,10/3/2004,None
15950,infanom01,,,1981,12,26,Venezuela,,Puerto la Cruz,,,,,,,Omar,Infante,,Omar Rafael,,180,72,R,R,9/7/2002,,None
15951,rodrifr03,,,1982,1,7,Venezuela,,Caracas,,,,,,,Francisco,Rodriguez,,Francisco Jose,K-Rod Frankie,195,72,R,R,9/18/2002,,None
15952,,littlgr99m,,1950,3,3,USA,TX,Abilene,,,,,,,Grady,Little,,William Grady,,175,71,,,,,None
15953,,toscaca99m,,1953,9,29,Cuba,,Pinar Del Rio,,,,,,,Carlos,Tosca,,Carlos,,,,,,,,University of Southern Florida
15954,fostero02,,,1855,,,USA,PA,Philadelphia,1921,6,15,USA,PA,Philadelphia,Robert,Foster,,Robert G.,,,,,,6/18/1884,,
15955,fordbi01,,,1915,10,14,USA,PA,Buena Vista,1994,4,6,USA,PA,Jefferson,Bill,Ford,,William Brown,,200,74,R,R,9/27/1936,,
15956,childsa01,,,1861,11,6,USA,CT,East Hartford,1938,5,21,USA,CO,Denver,Sam,Childs,,Samuel Beresford,,,,,,5/31/1883,,Yale University
15957,driscde02,,,1862,10,10,USA,RI,Providence,1901,2,21,USA,RI,Pawtucket,Dennis,Driscoll,Record previously combined with Denny Driscoll,,,160,70,,,7/25/1885,,
15958,morgapi01,,,1853,5,,USA,MO,,1910,1,30,USA,MO,St. Louis,Pidgey,Morgan,Previously combined with Bill Morgan,Daniel,,,,,,5/4/1875,,
15959,keltoda01,,,1979,12,17,USA,AL,Dothan,,,,,,,David,Kelton,,David Wayne,,200,75,R,R,6/8/2003,6/10/2004,None
15960,blandna01,,,1974,12,27,USA,AL,Birmingham,,,,,,,Nate,Bland,,Nathan Garrett,,190,77,L,L,5/5/2003,6/27/2003,None
15961,redmapr01,,,1979,8,23,USA,AL,Tuscaloosa,,,,,,,Prentice,Redman,,Prentice Montezz,,185,75,R,R,8/24/2003,9/28/2003,None
15962,carradj01,,,1977,4,12,USA,AZ,Safford,,,,,,,D.J.,Carrasco,,Daniel,,220,76,R,R,4/2/2003,,Pima (AZ) CC
15963,porteco01,,,1975,11,23,USA,AZ,Tucson,,,,,,,Colin,Porter,,Colin Frederick,,200,74,L,L,5/30/2003,5/23/2004,Arizona
15964,stanfja01,,,1977,1,27,USA,AZ,Tucson,,,,,,,Jason,Stanford,,Jason John,,200,74,L,L,7/6/2003,7/26/2007,Charlotte
15965,morneju01,,,1981,5,15,CAN,BC,New Westminster,,,,,,,Justin,Morneau,,Justin Ernest,,235,76,L,R,6/10/2003,,None
15966,bayja01,,,1978,9,20,CAN,BC,Trail,,,,,,,Jason,Bay,,Jason Raymond,,205,74,R,R,5/23/2003,,Gonzaga
15967,harderi01,,,1981,11,30,CAN,BC,Victoria,,,,,,,Rich,Harden,,James Richard,,195,73,L,R,7/21/2003,,Central Arizona JC
15968,randasc01,,,1975,10,29,USA,CA,Fullerton,,,,,,,Scott,Randall,,Scott Phillip,,200,75,R,R,8/26/2003,9/28/2003,UC-Santa Barbara
15969,trabebi01,,,1979,9,18,USA,CA,Torrance,,,,,,,Billy,Traber,,William Henry (Jr.),,205,77,L,L,4/4/2003,,Loyola Marymount
15970,ramirho01,,,1979,11,24,USA,CA,Carson,,,,,,,Horacio,Ramirez,,Horacio,,220,73,L,L,4/2/2003,,None
15971,madsory01,,,1980,8,28,USA,CA,Long Beach,,,,,,,Ryan,Madson,,Ryan Michael,Mad Dog,200,78,L,R,9/27/2003,,None
15972,utleych01,,,1978,12,17,USA,CA,Pasadena,,,,,,,Chase,Utley,,Chase Cameron,,190,73,L,R,4/4/2003,,UCLA
15973,neumi01,,,1978,3,9,USA,CA,Napa,,,,,,,Mike,Neu,,Michael,,190,70,B,R,4/9/2003,6/11/2004,Miami (FL)
15974,calloro01,,,1976,9,4,USA,CA,San Jose,,,,,,,Ron,Calloway,,Ronald Isiah,,210,73,L,L,3/31/2003,8/26/2004,Canada College (CA)
15975,johnsre02,,,1976,12,8,USA,CA,Riverside,,,,,,,Reed,Johnson,,Reed Cameron,,180,70,R,R,4/17/2003,,Cal State Fullerton
15976,goodan01,,,1979,9,19,USA,CA,San Diego,,,,,,,Andrew,Good,,Andrew Richard,,170,75,R,R,4/18/2003,4/20/2005,None
15977,johnsga01,,,1975,10,29,USA,CA,Palo Alto,,,,,,,Gary,Johnson,,Gerald Clyde,,210,75,L,L,4/26/2003,5/8/2003,Brigham Young
15978,ramirer01,,,1976,4,29,USA,CA,Santa Ana,,,,,,,Erasmo,Ramirez,,Erasmo,,180,72,L,L,4/30/2003,7/13/2007,Cal State Fullerton
15979,lairdge01,,,1979,11,13,USA,CA,Westminster,,,,,,,Gerald,Laird,,Gerald Lee,,225,73,R,R,4/30/2003,,Cypress (CA) JC
15980,matrada01,,,1977,1,8,USA,CA,Orange,,,,,,,Dave,Matranga,,David Michael,,170,72,R,R,6/27/2003,5/8/2005,Pepperdine
15981,willido03,,,1982,1,12,USA,CA,Oakland,,,,,,,Dontrelle,Willis,,Dontrelle Wayne,D-Train,225,76,L,L,5/9/2003,,None
15982,ellisja01,,,1978,4,4,USA,CA,Quincy,,,,,,,Jason,Ellison,,Jason Jerome,,180,70,R,R,5/9/2003,8/24/2008,Lewis-Clark (ID) State
15983,youngja01,,,1979,9,28,USA,CA,Oakland,,,,,,,Jason,Young,,Jason Kariya,,215,77,R,R,5/12/2003,5/21/2004,Stanford
15984,atkinga01,,,1979,12,12,USA,CA,Orange,,,,,,,Garrett,Atkins,,Garrett Bernard,,215,75,R,R,8/3/2003,,UCLA
15985,ferraan01,,,1978,6,22,USA,CA,San Francisco,,,,,,,Anthony,Ferrari,,Anthony Michael,,160,69,L,L,6/7/2003,6/18/2003,Lewis-Clark (ID) State
15986,mouncto01,,,1975,2,8,USA,CA,Sacramento,,,,,,,Tony,Mounce,,Anthony David,,170,74,L,L,6/13/2003,9/22/2003,None
15987,gallomi01,,,1977,4,2,USA,CA,Long Beach,,,,,,,Mike,Gallo,,Michael Dwain,,170,72,L,L,7/2/2003,5/31/2006,Long Beach State
15988,harenda01,,,1980,9,17,USA,CA,Monterey Park,,,,,,,Danny,Haren,,Daniel John,,215,77,R,R,6/30/2003,,Pepperdine
15989,correke01,,,1980,8,24,USA,CA,San Diego,,,,,,,Kevin,Correia,,Kevin John,,200,75,R,R,7/10/2003,,Cal-Poly SLO
15990,mitrese01,,,1981,2,16,USA,CA,Los Angeles,,,,,,,Sergio,Mitre,,Sergio Armando,,225,75,R,R,7/22/2003,,San Diego CC
15991,hessmmi01,,,1978,3,5,USA,CA,Fountain Valley,,,,,,,Mike,Hessman,,Michael Steven,,215,77,R,R,8/22/2003,,None
15992,cordech01,,,1982,3,18,USA,CA,Upland,,,,,,,Chad,Cordero,,Chad Patrick,the Chief,220,72,R,R,8/30/2003,,Cal State Fullerton
15993,crosbbo01,,,1980,1,12,USA,CA,Lakewood,,,,,,,Bobby,Crosby,,Robert Edward,,205,75,R,R,9/2/2003,,Cal State Long Beach
15994,lowryno01,,,1980,10,10,USA,CA,Ventura,,,,,,,Noah,Lowry,,Noah Ryan,,190,74,R,L,9/5/2003,8/29/2007,Pepperdine
15995,garcida03,,,1980,4,12,USA,CA,Riverside,,,,,,,Danny,Garcia,,Daniel Joseph,,180,72,R,R,9/2/2003,10/3/2004,Pepperdine
15996,milesaa01,,,1976,12,15,USA,CA,Pittsburg,,,,,,,Aaron,Miles,,Aaron Wade,,180,68,B,R,9/11/2003,,None
15997,stronja01,,,1978,8,5,USA,CA,Pasadena,,,,,,,Jamal,Strong,,Jamal Najar,,180,70,R,R,9/2/2003,9/11/2005,Nebraska
15998,gomesjo01,,,1980,11,22,USA,CA,Petaluma,,,,,,,Jonny,Gomes,,Jonny Johnson,,225,73,R,R,9/12/2003,,Santa Rosa JC (CA)
15999,grabojo02,,,1978,11,4,USA,CA,Arcadia,,,,,,,John,Grabow,,John,,205,74,L,L,9/14/2003,,None
16000,kooncgr01,,,1975,5,15,USA,CA,El Cajon,,,,,,,Graham,Koonce,,Graham Clinton,,220,76,L,L,9/20/2003,9/28/2003,UCLA
16001,contrjo01,,,1971,12,6,Cuba,,Havana,,,,,,,Jose,Contreras,,Jose Ariel,,255,76,R,R,3/31/2003,,None
16002,hernami01,,,1978,8,12,Cuba,,La Habana,,,,,,,Michel,Hernandez,,Michel,,215,72,R,R,9/6/2003,,None
16003,reyesjo01,,,1983,6,11,D.R.,,Villa Gonzalez,,,,,,,Jose,Reyes,,Jose Bernabe,,200,73,B,R,6/10/2003,,None
16004,depaujo01,,,1978,11,10,D.R.,,Sabana Grande,,,,,,,Jorge,DePaula,,Jorge,,160,73,R,R,9/5/2003,9/27/2005,None
16005,cruzen01,,,1981,11,21,D.R.,,Santo Domingo,,,,,,,Enrique,Cruz,,Enrique Manuel,,180,73,R,R,4/2/2003,4/16/2007,None
16006,morbajo01,,,1979,10,2,D.R.,,Santiago,,,,,,,Jose,Morban,,Jose,,170,73,R,R,4/6/2003,9/28/2003,None
16007,lopezaq01,,,1975,4,21,D.R.,,Villa Altagracia,,,,,,,Aquilino,Lopez,,Aquilino,,160,75,R,R,4/2/2003,9/29/2008,None
16008,perezan01,,,1980,1,26,D.R.,,Bani,,,,,,,Antonio,Perez,,Antonio Miguel,,170,71,R,R,5/14/2003,9/28/2006,None
16009,vargacl01,,,1978,6,19,D.R.,,Mao,,,,,,,Claudio,Vargas,,Claudio (Almonte),,235,76,R,R,4/26/2003,,None
16010,valvejo01,,,1979,7,24,D.R.,,San Pedro De Macoris,,,,,,,Jose,Valverde,,Jose Rafael,Papa Grande,255,76,R,R,6/1/2003,,None
